054F5FED-A6F3-43F9-A316-9395ED970282,2020-01-01 20:12:42.8500000,A3_Al Maktoum_st_W_1g_L1,Al Maqta,Entry,100,89260,100,1010,AD Private,13,AD,100,13,23,76,100
05B8CF5C-9E63-49CE-B075-056A74A33306,2020-01-01 20:12:13.3800000,A5_Airport_st_E_2g_L2,Mussafah,Exit,100,20811,100,1005,AD Private,8,AD,100,8,14,86,100
05E20750-D22C-4BA8-98FF-3D7BA23031B6,2020-01-01 20:12:10.9900000,A3_Al Maktoum_st_E_64g_L3,Al Maqta,Exit,100,76804,100,1006,AD Private,9,AD,100,9,15,91,100
061C1A8B-7D4E-4655-B32B-5E4892106900,2020-01-01 20:10:19.8600000,A5_Airport_st_E_2g_L2,Mussafah,Exit,100,7664,100,1024,AD Taxi,NULL,AD,100,,35,107,100
06319EDD-2DDB-4D3A-A782-F2D0B6630967,2020-01-01 20:13:41.9100000,E19_Khalifa_br_S_1g_L2,Sheik Khalifa,Entry,100,90337,100,1001,AD Private,4,AD,100,4,5,80,100
06578FE8-AE65-4A3E-933A-A4A13230CD3B,2020-01-01 20:12:50.3600000,A3_Al Maktoum_st_W_1g_L4,Al Maqta,Entry,100,58977,100,1012,AD Private,15,AD,100,15,27,90,100
06B767E3-033D-45C9-B893-8E4108F59B8A,2020-01-01 20:11:26.3400000,A3_Al Maktoum_st_W_1g_L2,Al Maqta,Entry,100,72203,100,1028,AD Motorcycle,NULL,AD,100,,37,86,100
06F3F622-1755-4952-A9ED-0BAA113916A5,2020-01-01 20:12:46.5300000,A3_Al Maktoum_st_E_64g_L2,Al Maqta,Exit,100,46651,100,1005,AD Private,8,AD,100,8,13,96,100
070447EB-00F2-4E51-A5E4-752A6E7AE2B9,2020-01-01 20:12:22.4100000,BAJ1_Zayed_bg_Erd_21L_Ex2,Sheik Zayed,Exit,100,76258,100,1056,Dubai Taxi,NULL,DXB,100,,127,116,100
072C54B2-03FF-43D8-A399-38B70E9CA2E7,2020-01-01 20:11:57.3300000,BAJ1_Zayed_bg_Erd_20L_En2,Sheik Zayed,Entry,100,58135,100,1014,AD Private,17,AD,100,17,31,110,100
07452738-2854-4AE2-8291-AF8E37BEFCB3,2020-01-01 20:10:08.2300000,A3_Al Maktoum_st_W_1g_L1,Al Maqta,Entry,100,50460,100,1022,AD Commercial,1,AD,100,1,3,68,100
07A72727-5E6D-4683-BFF5-3B68D8C9DC3E,2020-01-01 20:10:13.8200000,A5_Airport_st_E_2g_L2,Mussafah,Exit,100,1341,100,1024,AD Taxi,NULL,AD,100,,35,89,100
080E7806-E09D-4D85-B0C6-3F2BB19C0E20,2020-01-01 20:12:30.2300000,A3_Al Maktoum_st_E_64g_L3,Al Maqta,Exit,100,27675,100,1012,AD Private,15,AD,100,15,27,94,100
0867E4CA-C098-4835-8455-986A6DD11CE1,2020-01-01 20:14:18.9800000,A3_Al Maktoum_st_E_64g_L3,Al Maqta,Exit,100,31905,100,1010,AD Private,13,AD,100,13,23,85,100
08CC2311-D8F4-4557-AE2B-F7B98731053D,2020-01-01 20:14:31.7700000,A3_Al Maktoum_st_E_64g_L3,Al Maqta,Exit,100,83787,100,1003,AD Private,6,AD,100,6,9,90,100
09A8EA21-6118-4397-9EB3-7457DBE11041,2020-01-01 20:11:30.4700000,A5_Airport_st_E_2g_L2,Mussafah,Exit,100,50439,100,1011,AD Private,14,AD,100,14,25,110,100
0A18E5D4-D6C7-4E1E-83C5-C2335ACCBE5A,2020-01-01 20:14:27.9900000,A5_Airport_st_E_2g_L4,Mussafah,Exit,100,75728,100,1032,Dubai,C,DXB,100,C,103,95,100
0A2EFB80-9E46-4C77-88C0-C744E2E5EC62,2020-01-01 20:12:51.5600000,A5_Airport_st_E_2g_L4,Mussafah,Exit,100,61934,100,1014,AD Private,17,AD,100,17,32,105,100
0A3A8B71-0E28-44F6-8FAB-F222D2D637A8,2020-01-01 20:12:16.4600000,BAJ1_Zayed_bg_Erd_21L_Ex4,Sheik Zayed,Exit,100,71084,100,1009,AD Private,12,AD,100,12,21,85,100
0A6C9701-2BFF-4C56-96C1-1C0C4506A8FC,2020-01-01 20:14:49.4100000,A3_Al Maktoum_st_W_1g_L1,Al Maqta,Entry,100,73560,100,1042,Dubai,M,DXB,100,M,113,92,100
0ABC83D6-C761-4F6D-8E78-CA1809E9FA15,2020-01-01 20:11:36.4000000,A5_Airport_st_E_2g_L3,Mussafah,Exit,100,29262,100,1004,AD Private,7,AD,100,7,11,97,100
0AE9B944-C145-4EA4-B6C0-49D5331BF81B,2020-01-01 20:14:16.8000000,E19_Khalifa_br_S_1g_L1,Sheik Khalifa,Entry,100,53329,100,1008,AD Private,11,AD,100,11,19,81,100
0B385C6D-7D9D-4494-9608-6EF0E4CFE581,2020-01-01 20:13:30.5900000,A3_Al Maktoum_st_E_64g_L1,Al Maqta,Exit,100,65854,100,1004,AD Private,7,AD,100,7,11,72,100
0B5AC7F0-2211-47C8-87D4-6BA06F4DE260,2020-01-01 20:10:42.9900000,E19_Khalifa_br_S_1g_L2,Sheik Khalifa,Entry,100,39073,100,1004,AD Private,7,AD,100,7,11,72,100
0B857A6E-84E6-4932-90D7-FCD582F62AE8,2020-01-01 20:14:19.0900000,A5_Airport_st_E_2g_L4,Mussafah,Exit,100,20300,100,1001,AD Private,4,AD,100,4,5,107,100
0BAD6282-0A9A-4AF4-AEC4-167620811452,2020-01-01 20:14:49.8400000,A3_Al Maktoum_st_W_1g_L3,Al Maqta,Entry,100,68167,100,1040,Dubai,K,DXB,100,K,111,96,100
0BF89308-DE6B-4A3E-9AB2-E34D65AD81AA,2020-01-01 20:12:46.2100000,A5_Airport_st_E_2g_L1,Mussafah,Exit,100,12557,100,1001,AD Private,4,AD,100,4,5,106,100
0C381BA4-9C75-42D4-8445-7092A4CD0E86,2020-01-01 20:14:10.2700000,A5_Airport_st_W_35g_L4,Mussafah,Entry,100,51382,100,1005,AD Private,8,AD,100,8,13,91,100
0CD6B1D5-C0D1-4C9E-AA74-2CF46CFD85A2,2020-01-01 20:12:08.1300000,A5_Airport_st_W_35g_L3,Mussafah,Entry,100,81762,100,1013,AD Private,16,AD,100,16,29,90,100
0D002951-0AC0-4B08-BA7A-A68A75EDC670,2020-01-01 20:14:06.6800000,BAJ1_Zayed_bg_Erd_21L_Ex4,Sheik Zayed,Exit,100,9021,100,1036,Dubai,G,DXB,100,G,107,111,100
0D6F7028-33E9-480B-AD6B-06378A6B50B5,2020-01-01 20:11:38.1000000,A3_Al Maktoum_st_W_1g_L3,Al Maqta,Entry,100,2103,100,1007,AD Private,10,AD,100,10,17,97,100
0D8941B7-76EF-497E-8D34-300321B6778C,2020-01-01 20:10:34.4900000,A5_Airport_st_E_2g_L3,Mussafah,Exit,100,74211,100,1005,AD Private,8,AD,100,8,13,115,100
0DD305E3-CC51-42E2-865D-03F7A72576A8,2020-01-01 20:11:06.6700000,E19_Khalifa_br_N_1g_L4,Sheik Khalifa,Exit,100,85204,100,1042,Dubai,M,DXB,100,M,113,70,100
0E2E5A36-11C9-4C17-A510-C99ED2C03269,2020-01-01 20:12:12.8500000,A3_Al Maktoum_st_E_64g_L1,Al Maqta,Exit,100,8917,100,1024,AD Taxi,NULL,AD,100,,35,71,100
0E59B937-4331-4763-B596-6A5DF390AE99,2020-01-01 20:14:44.0200000,A3_Al Maktoum_st_E_64g_L2,Al Maqta,Exit,100,288,100,1024,AD Taxi,NULL,AD,100,,35,88,100
0E7D1F1B-8637-400F-A3E6-FC1FB27808F8,2020-01-01 20:14:33.6700000,A3_Al Maktoum_st_E_64g_L1,Al Maqta,Exit,100,29023,100,1011,AD Private,14,AD,100,14,25,82,100
0EBA3FB2-68A1-49EA-91E0-E3D5E195775D,2020-01-01 20:14:30.9900000,A3_Al Maktoum_st_W_1g_L2,Al Maqta,Entry,100,33954,100,1007,AD Private,10,AD,100,10,17,86,100
0EC89420-E2E9-4166-9929-CAF6B67B927D,2020-01-01 20:14:20.4900000,A3_Al Maktoum_st_E_64g_L3,Al Maqta,Exit,100,50478,100,1022,AD Commercial,1,AD,100,1,3,88,100
0F1E8D7F-A859-4EFB-B014-77433593442D,2020-01-01 20:11:52.1800000,A5_Airport_st_W_35g_L2,Mussafah,Entry,100,2182,100,1024,AD Taxi,NULL,AD,100,,35,98,100
0FECD706-E628-476A-A099-39457841F2A9,2020-01-01 20:13:24.0900000,A5_Airport_st_E_2g_L3,Mussafah,Exit,100,45730,100,1009,AD Private,12,AD,100,12,21,102,100
1069DFD1-12F5-4476-8806-1A379A7AE6EF,2020-01-01 20:11:01.6300000,E19_Khalifa_br_N_1g_L4,Sheik Khalifa,Exit,100,28576,100,1007,AD Private,10,AD,100,10,17,75,100
1112695E-961A-40FF-B0C4-7B91B89177D0,2020-01-01 20:11:23.6700000,BAJ1_Zayed_bg_Erd_21L_Ex4,Sheik Zayed,Exit,100,19508,100,1012,AD Private,15,AD,100,15,27,99,100
117A161B-A05C-464F-8067-20CD59E90BAF,2020-01-01 20:13:12.4300000,BAJ1_Zayed_bg_Erd_21L_Ex3,Sheik Zayed,Exit,100,90652,100,1042,Dubai,M,DXB,100,M,113,92,100
11D2EBDA-1BA7-4BC5-97F5-A287F2D39ADD,2020-01-01 20:11:40.7300000,A3_Al Maktoum_st_E_64g_L3,Al Maqta,Exit,100,58249,100,1009,AD Private,12,AD,100,12,21,89,100
122127B5-DACF-4245-8E38-BF3C075D73C0,2020-01-01 20:11:12.4700000,BAJ1_Zayed_bg_Erd_21L_Ex2,Sheik Zayed,Exit,100,49918,100,1010,AD Private,13,AD,100,13,23,108,100
12344817-E481-4F1F-A39F-164F60829CD2,2020-01-01 20:14:56.2600000,A5_Airport_st_W_35g_L1,Mussafah,Entry,100,10218,100,1007,AD Private,10,AD,100,10,17,58,100
12818CC3-73A7-4205-85DB-48468FAF06CD,2020-01-01 20:14:25.9000000,A3_Al Maktoum_st_E_64g_L3,Al Maqta,Exit,100,53781,100,1001,AD Private,4,AD,100,4,5,90,100
1293BB88-C300-4F94-9F3F-0EA26860A7D1,2020-01-01 20:12:23.6800000,BAJ1_Zayed_bg_Erd_20L_En4,Sheik Zayed,Entry,100,63845,100,1034,Dubai,E,DXB,100,E,105,110,100
13273219-6494-4F8B-80CE-156B1DB49990,2020-01-01 20:10:46.5600000,A3_Al Maktoum_st_E_64g_L2,Al Maqta,Exit,100,11518,100,1002,AD Private,5,AD,100,5,7,91,100
139CE619-9E11-42B4-9B76-0C05716E6E79,2020-01-01 20:10:25.3600000,A5_Airport_st_E_2g_L2,Mussafah,Exit,100,76289,100,1008,AD Private,11,AD,100,11,19,83,100
13B422DF-70F3-4B94-B7B2-9046846B8F3F,2020-01-01 20:13:55.4300000,BAJ1_Zayed_bg_Erd_21L_Ex3,Sheik Zayed,Exit,100,52105,100,1009,AD Private,12,AD,100,12,21,105,100
140F522A-2FC6-4203-98BC-3F2D1AB57C15,2020-01-01 20:13:49.5300000,A5_Airport_st_E_2g_L1,Mussafah,Exit,100,17837,100,1004,AD Private,7,AD,100,7,11,106,100
1427AD03-BCCB-46DE-9864-79736FFD59B5,2020-01-01 20:12:45.6600000,A5_Airport_st_W_35g_L1,Mussafah,Entry,100,88955,100,1023,AD Commercial,2,AD,100,2,4,88,100
14B3BBA0-EBEE-4A2E-A44B-75D0EE3B9496,2020-01-01 20:14:42.2800000,A3_Al Maktoum_st_E_64g_L3,Al Maqta,Exit,100,44752,100,1116,Sharjah,3,SHJ,100,3,204,84,100
14F09A85-82E3-4A54-A268-9369F97E4FAB,2020-01-01 20:12:07.7100000,A3_Al Maktoum_st_E_64g_L2,Al Maqta,Exit,100,87890,100,1004,AD Private,7,AD,100,7,11,77,100
14F43728-C6A3-48BA-B16F-11BB6CD27FD7,2020-01-01 20:13:03.2500000,A5_Airport_st_W_35g_L2,Mussafah,Entry,100,97382,100,1014,AD Private,17,AD,100,17,31,100,100
151FF501-2EF9-4366-A844-85B84CD40890,2020-01-01 20:14:01.4400000,A5_Airport_st_E_2g_L5,Mussafah,Exit,100,7158,100,1001,AD Private,4,AD,100,4,6,112,100
15475DDB-5720-45EA-A2F6-A2D6C75C4B48,2020-01-01 20:11:00.4300000,A5_Airport_st_W_35g_L2,Mussafah,Entry,100,Unknown,100,-1,Unknown,NULL,Unknown,100,,0,94,100
15630E70-DF22-484A-BFD4-0DD51EABE3C1,2020-01-01 20:10:29.5000000,A3_Al Maktoum_st_E_64g_L3,Al Maqta,Exit,100,3281,100,1024,AD Taxi,NULL,AD,100,,35,85,100
15B5B878-8C22-492A-8E97-530D7A285434,2020-01-01 20:11:55.3300000,A3_Al Maktoum_st_E_64g_L1,Al Maqta,Exit,100,62836,100,1050,Dubai,U,DXB,100,U,121,71,100
1629BC42-4566-44FD-A92D-8B617C1A5FDB,2020-01-01 20:10:00.9500000,BAJ1_Zayed_bg_Erd_20L_En1,Sheik Zayed,Entry,100,39324,100,1050,Dubai,U,DXB,100,U,121,86,100
16326AB0-12FA-437E-817F-912668E15BA0,2020-01-01 20:12:47.5700000,A5_Airport_st_W_35g_L3,Mussafah,Entry,100,71994,100,1002,AD Private,5,AD,100,5,7,97,100
163D9DBA-CBDA-4C69-A8E0-3D8555AEF1F0,2020-01-01 20:10:27.9700000,A3_Al Maktoum_st_E_64g_L2,Al Maqta,Exit,100,62820,100,1008,AD Private,11,AD,100,11,19,89,100
16AA2C04-44F2-47C0-B5E8-9A85E744D3CD,2020-01-01 20:11:04.3900000,A3_Al Maktoum_st_E_64g_L2,Al Maqta,Exit,100,7971,100,1004,AD Private,7,AD,100,7,12,91,100
16D25E44-13AA-4BDF-9CE7-F3D856AA1839,2020-01-01 20:12:15.4900000,A3_Al Maktoum_st_W_1g_L1,Al Maqta,Entry,100,751,100,1005,AD Private,8,AD,100,8,13,77,100
16E7E054-3029-4809-88AB-507012036D19,2020-01-01 20:13:00.0600000,A3_Al Maktoum_st_E_64g_L3,Al Maqta,Exit,100,17241,100,1010,AD Private,13,AD,100,13,23,84,100
16FFB7B7-6B65-432C-8A08-E55102BF880A,2020-01-01 20:12:42.6000000,BAJ1_Zayed_bg_Erd_20L_En4,Sheik Zayed,Entry,100,99756,100,1014,AD Private,17,AD,100,17,31,90,100
173410DC-806A-4E9D-8013-496B721671F0,2020-01-01 20:13:31.9100000,A5_Airport_st_E_2g_L3,Mussafah,Exit,100,36319,100,1011,AD Private,14,AD,100,14,25,105,100
175B6C50-A0FD-4491-94D4-4D1E5ECA75CB,2020-01-01 20:10:36.5500000,BAJ1_Zayed_bg_Erd_21L_Ex5,Sheik Zayed,Exit,100,25672,100,1001,AD Private,4,AD,100,4,5,83,100
175D8810-0910-45BD-99A9-A4466ACE7B62,2020-01-01 20:14:29.1400000,A3_Al Maktoum_st_W_1g_L2,Al Maqta,Entry,100,42441,100,1007,AD Private,10,AD,100,10,17,86,100
1789A4A4-CB1D-48A8-AE36-489674CB74C5,2020-01-01 20:13:48.4200000,E19_Khalifa_br_S_1g_L2,Sheik Khalifa,Entry,100,27428,100,1008,AD Private,11,AD,100,11,19,67,100
17ADF8FA-3161-44C0-94C3-9836920C12C4,2020-01-01 20:13:17.6400000,BAJ1_Zayed_bg_Erd_20L_En5,Sheik Zayed,Entry,100,85517,100,1090,Ras Al Khaimah (RAK),A,RAK,100,A,502,113,100
181EB74E-BE84-4D24-B0C2-7AFA7BECB6B8,2020-01-01 20:11:29.1900000,A5_Airport_st_E_2g_L5,Mussafah,Exit,100,81641,100,1013,AD Private,16,AD,100,16,29,116,100
182EC50A-1FCB-4B5F-B67A-612E838BB480,2020-01-01 20:10:12.1900000,A3_Al Maktoum_st_W_1g_L1,Al Maqta,Entry,100,303,100,1024,AD Taxi,NULL,AD,100,,35,60,100
187CB759-BF36-41FC-8CAC-0A396BDF7D16,2020-01-01 20:14:15.5300000,A3_Al Maktoum_st_E_64g_L3,Al Maqta,Exit,100,90129,100,1005,AD Private,8,AD,100,8,14,90,100
18DFB401-3D52-4698-8EA4-F943FFDE7693,2020-01-01 20:12:20.1800000,A5_Airport_st_E_2g_L2,Mussafah,Exit,100,42534,100,1011,AD Private,14,AD,100,14,25,83,100
18F2475F-A6A4-4505-B9F5-4F387C31F90B,2020-01-01 20:13:00.7100000,BAJ1_Zayed_bg_Erd_20L_En4,Sheik Zayed,Entry,100,29133,100,1031,Dubai,B,DXB,100,B,102,95,100
197DB078-D3EA-4DBF-BDD4-0F410CC8B67D,2020-01-01 20:12:51.4000000,A3_Al Maktoum_st_W_1g_L1,Al Maqta,Entry,100,98375,100,1028,AD Motorcycle,NULL,AD,100,,37,76,100
19CFE29D-FD12-44C1-9D08-EEB068208478,2020-01-01 20:12:13.1900000,A5_Airport_st_E_2g_L3,Mussafah,Exit,100,32866,100,1009,AD Private,12,AD,100,12,21,96,100
1A4FBEC2-575A-4EB8-AE01-42157C7E85B5,2020-01-01 20:13:48.1800000,BAJ1_Zayed_bg_Erd_20L_En5,Sheik Zayed,Entry,100,78324,100,1009,AD Private,12,AD,100,12,21,109,100
1ADDA865-819A-49BB-A12E-31462B12FC4E,2020-01-01 20:11:46.3500000,A5_Airport_st_E_2g_L5,Mussafah,Exit,100,94112,100,1003,AD Private,6,AD,100,6,9,106,100
1AFCC90B-3C26-440F-8971-4EF479C1D63E,2020-01-01 20:13:19.9100000,A3_Al Maktoum_st_E_64g_L3,Al Maqta,Exit,100,78311,100,1002,AD Private,5,AD,100,5,7,85,100
1B381310-D1E1-4C45-A11C-C917EE4AC741,2020-01-01 20:11:04.9300000,A3_Al Maktoum_st_W_1g_L3,Al Maqta,Entry,100,11237,100,1012,AD Private,15,AD,100,15,27,84,100
1B6900CC-B4B7-4290-AF23-A94E428D33DB,2020-01-01 20:14:48.0500000,A3_Al Maktoum_st_W_1g_L4,Al Maqta,Entry,100,779,100,1030,Dubai,A,DXB,100,A,101,96,100
1B726B97-52C8-4786-BA1D-820CEA722D94,2020-01-01 20:11:52.3800000,BAJ1_Zayed_bg_Erd_21L_Ex4,Sheik Zayed,Exit,100,73581,100,1046,Dubai,Q,DXB,100,Q,117,107,100
1B894194-C213-4CFA-8511-A8DB1A3CD706,2020-01-01 20:10:52.0600000,BAJ1_Zayed_bg_Erd_21L_Ex2,Sheik Zayed,Exit,100,25573,100,1001,AD Private,4,AD,100,4,5,127,100
1B95C78C-028A-4FD4-AF96-EF023C158173,2020-01-01 20:10:21.5100000,A5_Airport_st_W_35g_L4,Mussafah,Entry,100,75297,100,1008,AD Private,11,AD,100,11,19,100,100
1BA6DDFC-9722-44CB-99A6-41FE6F0B31FE,2020-01-01 20:13:15.2200000,A5_Airport_st_E_2g_L3,Mussafah,Exit,100,72491,100,1040,Dubai,K,DXB,100,K,111,90,100
1C747DB5-50F2-4C1B-99A0-D9BCAB68E9D7,2020-01-01 20:12:22.5400000,A3_Al Maktoum_st_E_64g_L2,Al Maqta,Exit,100,9505,100,1001,AD Private,4,AD,100,4,5,96,100
1CD5A4BE-9BC6-4D1E-B807-C0F2C8214CA9,2020-01-01 20:14:43.9800000,A5_Airport_st_E_2g_L3,Mussafah,Exit,100,99552,100,1006,AD Private,9,AD,100,9,15,99,100
1D2557EB-AF60-483F-877F-73BC8C916FD9,2020-01-01 20:12:42.8200000,BAJ1_Zayed_bg_Erd_21L_Ex4,Sheik Zayed,Exit,100,53410,100,1111,Sharjah,2,SHJ,100,2,203,90,100
1D65EEFF-2019-4A4A-8099-CA37D16150E8,2020-01-01 20:10:04.8700000,A5_Airport_st_W_35g_L5,Mussafah,Entry,100,11015,100,1002,AD Private,5,AD,100,5,7,116,100
1D7CA6EE-7054-4F77-B9C7-B971B37CE49D,2020-01-01 20:14:49.3900000,BAJ1_Zayed_bg_Erd_21L_Ex2,Sheik Zayed,Exit,100,17197,100,1056,Dubai Taxi,NULL,DXB,100,,127,97,100
1DA03488-0DCF-442B-A58B-20114239D6ED,2020-01-01 20:11:32.3000000,E19_Khalifa_br_S_1g_L1,Sheik Khalifa,Entry,100,41817,100,1001,AD Private,4,AD,100,4,5,73,100
1DD18B31-7A1A-43CD-A59C-2F9DA3E191D5,2020-01-01 20:12:41.9300000,A5_Airport_st_E_2g_L4,Mussafah,Exit,100,33986,100,1005,AD Private,8,AD,100,8,13,87,100
1DF01073-CCF0-4144-995D-ADB62B6F1847,2020-01-01 20:12:16.4100000,A3_Al Maktoum_st_W_1g_L2,Al Maqta,Entry,100,65912,100,1011,AD Private,14,AD,100,14,25,86,100
1F2EB557-9385-4479-885A-07183DA82369,2020-01-01 20:12:45.2500000,E19_Khalifa_br_S_1g_L1,Sheik Khalifa,Entry,100,10563,100,1046,Dubai,Q,DXB,100,Q,117,72,100
1F35E9D6-1505-472C-A265-1D766E971665,2020-01-01 20:14:25.7100000,A5_Airport_st_E_2g_L4,Mussafah,Exit,100,6601,100,1041,Dubai,L,DXB,100,L,112,95,100
1F93BB3C-4CC0-4B95-AA16-B3FE3B82B296,2020-01-01 20:10:19.2700000,A3_Al Maktoum_st_W_1g_L1,Al Maqta,Entry,100,25914,100,1007,AD Private,10,AD,100,10,17,74,100
208AA61D-9207-48B6-9B2B-9825260D9ECB,2020-01-01 20:10:21.8200000,A5_Airport_st_E_2g_L3,Mussafah,Exit,100,72340,100,1009,AD Private,12,AD,100,12,21,77,100
2091E909-6DCA-43F7-ACDD-CE8C02B52487,2020-01-01 20:13:44.3500000,BAJ1_Zayed_bg_Erd_21L_Ex3,Sheik Zayed,Exit,100,14457,100,1006,AD Private,9,AD,100,9,15,112,100
209BFDE2-8816-459C-A72B-9C41D2A1882C,2020-01-01 20:13:14.8900000,E19_Khalifa_br_N_1g_L4,Sheik Khalifa,Exit,100,59400,100,1037,Dubai,H,DXB,100,H,108,68,100
20B6A968-7DA2-4985-898D-EC8DB05E7FAD,2020-01-01 20:12:20.4400000,BAJ1_Zayed_bg_Erd_21L_Ex3,Sheik Zayed,Exit,100,43923,100,1009,AD Private,12,AD,100,12,21,140,100
20D94107-2723-4C61-A2CD-40CC8F00B70A,2020-01-01 20:12:21.6500000,A3_Al Maktoum_st_W_1g_L1,Al Maqta,Entry,100,94048,100,1028,AD Motorcycle,NULL,AD,100,,37,82,100
